"Gorje";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Gorje";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Gorje";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Gorje";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Gorje";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Gornji Grad";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;424;580;111;218;129;236
"Gornji Grad";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";z;z;z;z;z;z;z;z;z;z;59;119;39;79;56;106
"Gornji Grad";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Gornji Grad";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Gornji Grad";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Gornji Grad";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Gornji Grad";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Gornji Grad";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Hoèe - Slivnica";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";13773;41993;13613;41253;12589;37336;12743;39054;11439;34681;12760;34432;9468;26600;9212;24956
"Hoèe - Slivnica";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";10807;40095;8948;35174;8043;31252;7270;26208;6199;26775;7272;26713;5963;21810;4355;13033
"Hoèe - Slivnica";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";8563;23189;7560;21715;5875;15789;5960;17658;5516;15953;6063;15308;3910;10740;4212;10444
"Hoèe - Slivnica";"Hoteli in podobni nastanitveni objekti";"TUJI";7791;26710;6720;24300;4527;15699;3989;12855;3894;15617;4550;15711;3843;12653;3107;9386
"Hoèe - Slivnica";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Hoèe - Slivnica";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Hoèe - Slivnica";"Ostali nastanitveni objekti";"DOMAÈI";5210;18804;6053;19538;6714;21547;6783;21396;5923;18728;6697;19124;5558;15860;5000;14512
"Hoèe - Slivnica";"Ostali nastanitveni objekti";"TUJI";3016;13385;2228;10874;3516;15553;3281;13353;2305;11158;2722;11002;2120;9157;1248;3647
"Jesenice";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";872;3039;1522;5341;2620;8277;2422;7778;2314;7322;2185;7102;2111;6711;2444;7291
"Jesenice";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";509;1703;572;2008;404;866;320;957;455;1229;624;1497;751;1860;1264;2146
"Jesenice";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";-;-;-;-;-;-;-;-;z;z;-;-;-;-;-;-
"Jesenice";"Hoteli in podobni nastanitveni objekti";"TUJI";-;-;-;-;-;-;-;-;z;z;-;-;-;-;-;-
"Jesenice";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Jesenice";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Jesenice";"Ostali nastanitveni objekti";"DOMAÈI";872;3039;1522;5341;2620;8277;2422;7778;z;z;2185;7102;z;z;z;z
"Jesenice";"Ostali nastanitveni objekti";"TUJI";509;1703;572;2008;404;866;320;957;z;z;624;1497;z;z;z;z
"Jezersko";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";2005;4298;1835;4912;1373;3469;1424;3484;1205;3683;1609;4070;1122;2257;1734;3808
"Jezersko";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";1369;3561;1261;3336;712;2126;902;2750;970;3112;1466;4281;1773;4982;2227;5718
"Jezersko";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";1351;3305;1164;3870;791;2644;724;2446;773;3069;z;z;z;z;z;z
"Jezersko";"Hoteli in podobni nastanitveni objekti";"TUJI";930;2435;768;2155;508;1610;556;1862;558;1885;z;z;z;z;z;z
"Jezersko";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;z;z;z;z;z;z
"Jezersko";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;z;z;z;z;z;z
"Jezersko";"Ostali nastanitveni objekti";"DOMAÈI";654;993;671;1042;582;825;700;1038;432;614;657;872;419;596;771;1144
"Jezersko";"Ostali nastanitveni objekti";"TUJI";439;1126;493;1181;204;516;346;888;412;1227;484;1567;493;1813;917;2521
"Kamnik";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";8212;20755;6672;15940;6173;14681;6578;14424;7735;17340;10143;22299;9507;21755;9080;19457
"Kamnik";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";9445;34104;7685;29091;6809;21181;9538;31833;10545;34285;10179;32668;11532;34790;12012;36333
"Kamnik";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Kamnik";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Kamnik";"Kampi";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Kamnik";"Kampi";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Kamnik";"Ostali nastanitveni objekti";"DOMAÈI";7796;19639;6338;15274;5790;14012;6159;13757;7279;16420;9667;21440;9126;21175;8599;18672
"Kamnik";"Ostali nastanitveni objekti";"TUJI";4956;21369;4500;21402;4094;14684;6673;25742;7766;28444;7439;26960;9106;30021;9166;30811
"Kobarid";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";10318;23831;14847;35433;13828;33988;16503;40173;16227;39892;14582;37198;10581;25800;14155;32563
"Kobarid";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";14525;37503;18742;49011;17851;47388;21865;57177;21517;59357;22469;60259;22556;58164;28093;71168
"Kobarid";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";1486;3133;1627;3339;992;1645;1315;2184;1291;2253;858;1579;772;1163;847;1281
"Kobarid";"Hoteli in podobni nastanitveni objekti";"TUJI";4895;10579;4788;10164;4487;8820;5993;12146;4852;10066;4835;9491;4819;9033;5643;10595
"Kobarid";"Kampi";"DOMAÈI";5313;16282;7857;21372;7712;21012;8965;24741;9209;26240;8199;24430;4807;13773;7268;19981
"Kobarid";"Kampi";"TUJI";7505;22419;11163;31717;10565;31418;11970;34648;12044;36313;12731;37080;12174;34884;14614;40980
"Kobarid";"Ostali nastanitveni objekti";"DOMAÈI";3519;4416;5363;10722;5124;11331;6223;13248;5727;11399;5525;11189;5002;10864;6040;11301
"Kobarid";"Ostali nastanitveni objekti";"TUJI";2125;4505;2791;7130;2799;7150;3902;10383;4621;12978;4903;13688;5563;14247;7836;19593
"Kranjska Gora";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";59183;175578;68976;205957;69799;206856;68139;188554;61842;170933;61256;171783;55251;158970;74164;195615
"Kranjska Gora";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";87472;285989;76309;248526;81200;276218;84450;283507;86191;271158;96294;300960;98416;308099;117236;324650
"Kranjska Gora";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Kranjska Gora";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Kranjska Gora";"Kampi";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Kranjska Gora";"Kampi";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Kranjska Gora";"Ostali nastanitveni objekti";"DOMAÈI";35147;113486;38454;122730;42776;134243;41631;120130;38134;107932;38049;110621;34603;105855;41939;116534
"Kranjska Gora";"Ostali nastanitveni objekti";"TUJI";19932;53439;18720;51915;19992;59413;20283;55955;22977;62063;25474;68758;25384;70913;33990;89140
"Ljubno";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";523;1302;z;z;436;795;433;820;611;931;633;1197;464;965;1034;1833
"Ljubno";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";608;1558;z;z;566;1688;566;1470;604;1540;1189;3129;1321;3820;2115;5282
"Ljubno";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;240;584;219;547;276;550
"Ljubno";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;784;1884;861;2303;789;1657
"Ljubno";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ljubno";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ljubno";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;393;613;245;418;758;1283
"Ljubno";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;405;1245;460;1517;1326;3625
"Lovrenc na Pohorju";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;173;180;108;108;134;137
"Lovrenc na Pohorju";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";z;z;z;z;z;z;z;z;z;z;111;129;129;156;97;113
"Lovrenc na Pohorju";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;-;-;z;z;z;z;-;-;-;-;-;-
"Lovrenc na Pohorju";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;-;-;-;-;-;-
"Lovrenc na Pohorju";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Lovrenc na Pohorju";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Lovrenc na Pohorju";"Ostali nastanitveni objekti";"DOMAÈI";-;-;z;z;z;z;z;z;z;z;173;180;108;108;134;137
"Lovrenc na Pohorju";"Ostali nastanitveni objekti";"TUJI";-;-;-;-;z;z;z;z;z;z;111;129;129;156;97;113
"Luèe";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";1381;1817;1158;1579;1139;1873;1183;2041;1384;2488;1787;3851;1665;3802;1819;4072
"Luèe";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";726;1331;722;1526;641;1801;691;1621;711;1656;2782;8670;3240;9674;3715;10995
"Luèe";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Luèe";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Luèe";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Luèe";"Kampi";"TUJI";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Luèe";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;1207;2128;z;z;985;1827;949;1838
"Luèe";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;219;469;z;z;585;1410;740;1886
"Mežica";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Mežica";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Mežica";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mežica";"Hoteli in podobni nastanitveni objekti";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mežica";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mežica";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mežica";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Mežica";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Mislinja";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";8048;27904;9023;23435;7773;22434;10002;24661;11251;30580;11653;31626;8617;23227;9086;23762
"Mislinja";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";1254;5242;1554;5843;1494;5549;1508;5954;1612;6179;1565;5681;1306;4624;1401;5244
"Mislinja";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Mislinja";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Mislinja";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mislinja";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mislinja";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Mislinja";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Mozirje";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";1664;4234;1775;4732;1811;5085;3793;9198;4756;11267;4226;10502;3708;8922;3904;8985
"Mozirje";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";2193;10110;1996;4388;675;2242;2182;5130;3416;8225;2214;7025;1639;4630;1648;5054
"Mozirje";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Mozirje";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Mozirje";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mozirje";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mozirje";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Mozirje";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Nazarje";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Nazarje";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Nazarje";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Nazarje";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Nazarje";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Nazarje";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Nazarje";"Ostali nastanitveni objekti";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Nazarje";"Ostali nastanitveni objekti";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Preddvor";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";2222;2890;1967;2724;1839;2523;1681;2660;1483;2345;1433;2129;1032;1485;1327;1669
"Preddvor";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";5243;10995;3690;9544;3248;7054;3242;6392;3416;7085;4137;9218;4901;10079;3520;7457
"Preddvor";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;961;1602;z;z;589;1451;637;1280;543;960;483;788
"Preddvor";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;3061;6621;z;z;2944;6325;3603;8265;4396;9233;3058;6699
"Preddvor";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Preddvor";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Preddvor";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;878;921;z;z;894;894;796;849;489;525;844;881
"Preddvor";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;187;433;z;z;472;760;534;953;505;846;462;758
"Prevalje";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";413;1115;552;1079;z;z;z;z;842;2008;902;2010;949;1711;1028;1893
"Prevalje";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";737;2334;734;1982;z;z;z;z;567;1393;713;1788;660;1773;923;2294
"Prevalje";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";148;386;164;303;z;z;z;z;z;z;z;z;z;z;z;z
"Prevalje";"Hoteli in podobni nastanitveni objekti";"TUJI";385;1241;357;766;z;z;z;z;z;z;z;z;z;z;z;z
"Prevalje";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Prevalje";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Prevalje";"Ostali nastanitveni objekti";"DOMAÈI";265;729;388;776;z;z;z;z;z;z;z;z;z;z;z;z
"Prevalje";"Ostali nastanitveni objekti";"TUJI";352;1093;377;1216;z;z;z;z;z;z;z;z;z;z;z;z
"Radovljica";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";4199;11629;3700;12236;4258;11274;4519;10474;4620;11038;3960;10399;3758;9100;4629;10812
"Radovljica";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";44437;122871;37687;105240;32418;85452;37401;100544;42545;123124;43653;123637;41436;107929;51229;129059
"Radovljica";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";2354;4335;1767;3790;1945;3307;2446;3602;z;z;1645;2757;2220;3771;2299;3773
"Radovljica";"Hoteli in podobni nastanitveni objekti";"TUJI";23536;42775;19086;36360;13174;21873;15353;26159;z;z;15592;26907;18122;31285;21696;35918
"Radovljica";"Kampi";"DOMAÈI";1031;5799;1160;7149;1262;6511;1622;6179;z;z;z;z;z;z;z;z
"Radovljica";"Kampi";"TUJI";20322;78338;18120;67270;18033;60703;20983;71835;z;z;z;z;z;z;z;z
"Radovljica";"Ostali nastanitveni objekti";"DOMAÈI";814;1495;773;1297;1051;1456;451;693;397;783;z;z;z;z;z;z
"Radovljica";"Ostali nastanitveni objekti";"TUJI";579;1758;481;1610;1211;2876;1065;2550;1310;3470;z;z;z;z;z;z
"Ravne na Koroškem";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";779;1620;1530;2263;1208;2096;1267;2350;538;1428;431;1158;613;1710;z;z
"Ravne na Koroškem";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";1339;3661;1323;3338;1280;3450;1127;3091;1049;2949;797;1808;913;1965;z;z
"Ravne na Koroškem";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;325;869;z;z;z;z;z;z
"Ravne na Koroškem";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;1026;2893;z;z;z;z;z;z
"Ravne na Koroškem";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ravne na Koroškem";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ravne na Koroškem";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;213;559;z;z;z;z;z;z
"Ravne na Koroškem";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;23;56;z;z;z;z;z;z
"Ribnica na Pohorju";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";698;855;950;1368;1012;1473;1834;5678;3381;10812;3802;10916;3755;10090;4952;12846
"Ribnica na Pohorju";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";162;181;373;658;503;804;590;912;1225;2777;1814;5027;2543;6231;2427;6149
"Ribnica na Pohorju";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";-;-;-;-;-;-;-;-;z;z;-;-;-;-;-;-
"Ribnica na Pohorju";"Hoteli in podobni nastanitveni objekti";"TUJI";-;-;-;-;-;-;-;-;z;z;-;-;-;-;-;-
"Ribnica na Pohorju";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ribnica na Pohorju";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ribnica na Pohorju";"Ostali nastanitveni objekti";"DOMAÈI";698;855;950;1368;1012;1473;1834;5678;z;z;3802;10916;3755;10090;4952;12846
"Ribnica na Pohorju";"Ostali nastanitveni objekti";"TUJI";162;181;373;658;503;804;590;912;z;z;1814;5027;2543;6231;2427;6149
"Ruše";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";1407;3543;1991;4456;1781;4522;2824;6794;2678;5979;2211;5462;2306;5950;1965;4827
"Ruše";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";1283;3910;2273;4800;2037;3990;3624;8414;2851;8368;2608;6857;3713;7673;4727;6707
"Ruše";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Ruše";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Ruše";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ruše";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ruše";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Ruše";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Slovenska Bistrica";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";5673;15088;6161;15655;6336;17984;5157;13695;8055;21256;9054;24026;8426;23648;9244;25046
"Slovenska Bistrica";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";3298;7383;2635;6058;2880;6666;2722;6543;3371;8391;3161;6720;3658;7467;4165;7766
"Slovenska Bistrica";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";761;1596;1055;2063;923;1727;1183;2461;4495;11349;5520;14572;5169;14465;5936;15980
"Slovenska Bistrica";"Hoteli in podobni nastanitveni objekti";"TUJI";2585;5418;2449;5479;2573;5620;2425;5268;3102;6831;3010;6228;3533;7037;3992;7207
"Slovenska Bistrica";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Slovenska Bistrica";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Slovenska Bistrica";"Ostali nastanitveni objekti";"DOMAÈI";4912;13492;5106;13592;5413;16257;3974;11234;3560;9907;3534;9454;3257;9183;3308;9066
"Slovenska Bistrica";"Ostali nastanitveni objekti";"TUJI";713;1965;186;579;307;1046;297;1275;269;1560;151;492;125;430;173;559
"Solèava";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";4896;10056;4155;8901;4404;9010;4993;9912;4719;9836;4815;9571;4504;9557;4210;8549
"Solèava";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";2749;6072;2291;5158;2113;4821;2831;5985;3208;6916;2950;6561;3002;6827;3205;7579
"Solèava";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";2916;4897;2274;3771;2297;3794;2377;4110;2139;3876;2643;4519;2501;4535;1875;3265
"Solèava";"Hoteli in podobni nastanitveni objekti";"TUJI";1738;3789;1275;2839;1003;2141;1462;3012;1440;3315;1436;3128;1284;3116;1622;3683
"Solèava";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Solèava";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Solèava";"Ostali nastanitveni objekti";"DOMAÈI";1980;5159;1881;5130;2107;5216;2616;5802;2580;5960;2172;5052;2003;5022;2335;5284
"Solèava";"Ostali nastanitveni objekti";"TUJI";1011;2283;1016;2319;1110;2680;1369;2973;1768;3601;1514;3433;1718;3711;1583;3896
"Tolmin";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";7232;22800;6805;21616;5552;16157;6103;17134;7115;18916;7998;20683;7606;20777;8268;20328
"Tolmin";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";6637;19605;8122;22575;6644;20835;8122;26518;8658;29803;12725;39011;13915;44824;17671;55325
"Tolmin";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;1128;2034;656;1373;1095;1950
"Tolmin";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;4364;9850;4134;9753;4836;10884
"Tolmin";"Kampi";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;1071;2414;825;1904;1251;2929
"Tolmin";"Kampi";"TUJI";z;z;z;z;z;z;z;z;z;z;2926;9444;3136;10743;3747;11992
"Tolmin";"Ostali nastanitveni objekti";"DOMAÈI";5863;18944;5534;17756;4712;14190;5305;15490;5405;15448;5799;16235;6125;17500;5922;15449
"Tolmin";"Ostali nastanitveni objekti";"TUJI";2098;6520;3581;11167;3405;11669;4278;15016;4475;17494;5435;19717;6645;24328;9088;32449
"Tržiè";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";733;1299;612;973;612;932;553;676;893;1056;603;857;527;723;1039;2403
"Tržiè";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";2014;5162;833;1707;518;895;485;984;665;1184;391;728;486;1214;1321;2744
"Tržiè";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;164;316;z;z;z;z;z;z;z;z;z;z
"Tržiè";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;338;489;z;z;z;z;z;z;z;z;z;z
"Tržiè";"Kampi";"DOMAÈI";z;z;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Tržiè";"Kampi";"TUJI";z;z;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Tržiè";"Ostali nastanitveni objekti";"DOMAÈI";518;822;z;z;448;616;444;513;848;1005;z;z;z;z;690;1176
"Tržiè";"Ostali nastanitveni objekti";"TUJI";359;741;z;z;180;406;233;568;444;806;z;z;z;z;974;2266
"Vitanje";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";z;z;z;z;96;265;191;422;118;369;131;318;z;z;z;z
"Vitanje";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";z;z;z;z;60;184;26;57;41;153;32;90;z;z;z;z
"Vitanje";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;z;z;z;z;z;z
"Vitanje";"Hoteli in podobni nastanitveni objekti";"TUJI";-;-;-;-;-;-;-;-;-;-;z;z;z;z;z;z
"Vitanje";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
