"2004";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Združeni arabski emirati";0
"2004";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Združeno kraljestvo";115305
"2004";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Neznano";0
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Maroko";34
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Moldavija (Republika)";140
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Nemèija";2784
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Nizozemska";263
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Norveška";600
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Oman";0
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Pakistan";0
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Poljska";571
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Portugalska";464
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Romunija";3824
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Ruska federacija";1121
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"SA";-
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Sirska Arabska Republika";0
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Slovaška";415
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Slovenija";141
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Srbija";0
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Srbija in Èrna Gora";3864
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Sudan";0
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Španija";1551
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Švedska";305
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Švica";532
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Tunizija";27485
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Turèija";24550
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Turkmenistan";0
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Ukrajina";580
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Uzbekistan";0
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Združene države";10
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Združeni arabski emirati";0
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Združeno kraljestvo";446
"2004";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Neznano";0
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Maroko";29
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Moldavija (Republika)";70
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Nemèija";98322
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Nizozemska";5707
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Norveška";276
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Oman";0
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Pakistan";0
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Poljska";270
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Portugalska";221
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Romunija";1932
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Ruska federacija";15021
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"SA";-
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Sirska Arabska Republika";0
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Slovaška";73
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Slovenija";54
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Srbija";0
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Srbija in Èrna Gora";40324
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Sudan";0
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Španija";865
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Švedska";144
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Švica";12989
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Tunizija";13772
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Turèija";62554
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Turkmenistan";0
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Ukrajina";253
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Uzbekistan";0
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Združene države";0
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Združeni arabski emirati";0
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Združeno kraljestvo";57589
"2004";"Prihod letal";"Redni/posebni prevoz - SKUPAJ";"Neznano";0
"2004";"Prihod letal";"Redni prevoz";"Maroko";0
"2004";"Prihod letal";"Redni prevoz";"Moldavija (Republika)";0
"2004";"Prihod letal";"Redni prevoz";"Nemèija";96798
